SelectedClassNumber,SelectedAcadTerm,Term,Course Code,Section,Description,Grading Basis,class1_day,class1_starttime,class1_venue,class2_day,class2_starttime,class2_venue,class3_day,class3_starttime,class3_venue,exam_startdate,exam_day,exam_starttime,OriginalTerm,StdTerm,key,isDropped,BossLink
2396,2110,2021-22 Term 1,IS110,G12,Information Systems and Innovation,Graded,Tue,08:15,SOE/SCIS2 Seminar Room 2-5,,,,,,,26-Nov-2021,Fri,08:30,2021-22 Term 1,,IS110_G12_None,True,https://boss.intranet.smu.edu.sg/ClassDetails.aspx?SelectedAcadTerm=2110&SelectedClassNumber=2396
2397,2110,2021-22 Term 1,IS110,G13,Information Systems and Innovation,Graded,Wed,08:15,SOE/SCIS2 Seminar Room 2-5,,,,,,,26-Nov-2021,Fri,08:30,2021-22 Term 1,,IS110_G13_None,True,https://boss.intranet.smu.edu.sg/ClassDetails.aspx?SelectedAcadTerm=2110&SelectedClassNumber=2397
2400,2110,2021-22 Term 1,IS111,G13,Introduction to Programming,Graded,Thu,12:00,SCIS1 Seminar Room 2-4,,,,,,,24-Nov-2021,Wed,13:00,2021-22 Term 1,,IS111_G13_None,True,https://boss.intranet.smu.edu.sg/ClassDetails.aspx?SelectedAcadTerm=2110&SelectedClassNumber=2400
2401,2110,2021-22 Term 1,IS210,G11,Business Process Analysis & Solutioning,Graded,Fri,12:00,SOE/SCIS2 Seminar Room B1-1,,,,,,,03-Dec-2021,Fri,14:30,2021-22 Term 1,,IS210_G11_None,True,https://boss.intranet.smu.edu.sg/ClassDetails.aspx?SelectedAcadTerm=2110&SelectedClassNumber=2401
2411,2110,2021-22 Term 1,IS216,G11,Web Application Development II,Graded,Wed,15:30,SCIS1 Seminar Room 2-3,,,,,,,02-Dec-2021,Thu,13:00,2021-22 Term 1,,IS216_G11_None,True,https://boss.intranet.smu.edu.sg/ClassDetails.aspx?SelectedAcadTerm=2110&SelectedClassNumber=2411
2416,2110,2021-22 Term 1,IS217,G5,Analytics Foundation,Graded,Thu,08:15,SOE/SCIS2 Seminar Room 3-3,,,,,,,30-Nov-2021,Tue,13:00,2021-22 Term 1,,IS217_G5_None,True,https://boss.intranet.smu.edu.sg/ClassDetails.aspx?SelectedAcadTerm=2110&SelectedClassNumber=2416
2417,2110,2021-22 Term 1,IS217,G6,Analytics Foundation,Graded,Fri,08:15,SOE/SCIS2 Seminar Room 3-5,,,,,,,30-Nov-2021,Tue,13:00,2021-22 Term 1,,IS217_G6_None,True,https://boss.intranet.smu.edu.sg/ClassDetails.aspx?SelectedAcadTerm=2110&SelectedClassNumber=2417
2418,2110,2021-22 Term 1,IS419,G2,Retail Banking and Mobile Technology,Graded,Fri,12:00,SOE/SCIS2 Seminar Room 5-2,,,,,,,,,,2021-22 Term 1,,IS419_G2_None,True,https://boss.intranet.smu.edu.sg/ClassDetails.aspx?SelectedAcadTerm=2110&SelectedClassNumber=2418
2420,2110,2021-22 Term 1,IS430,G2,Digital Payments and Innovation,Graded,Fri,08:15,SCIS1 Seminar Room 2-4,,,,,,,22-Nov-2021,Mon,13:00,2021-22 Term 1,,IS430_G2_None,True,https://boss.intranet.smu.edu.sg/ClassDetails.aspx?SelectedAcadTerm=2110&SelectedClassNumber=2420
2423,2110,2021-22 Term 1,IS453,G3,Financial Analytics,Graded,Thu,15:30,SCIS1 Seminar Room 2-1,,,,,,,,,,2021-22 Term 1,,IS453_G3_None,True,https://boss.intranet.smu.edu.sg/ClassDetails.aspx?SelectedAcadTerm=2110&SelectedClassNumber=2423
2424,2110,2021-22 Term 1,SMT202,G2,Analytics Applications for Smart Living,Graded,Wed,08:15,SCIS1 Seminar Room 3-4,,,,,,,01-Dec-2021,Wed,13:00,2021-22 Term 1,,SMT202_G2_None,True,https://boss.intranet.smu.edu.sg/ClassDetails.aspx?SelectedAcadTerm=2110&SelectedClassNumber=2424
2426,2110,2021-22 Session 1,THES720,G3,Dissertation,Pass/Fail, ,TBA,,,,,,,,,,,2021-22 Session 1,2110,THES720_G3_2110,True,https://boss.intranet.smu.edu.sg/ClassDetails.aspx?SelectedAcadTerm=2110&SelectedClassNumber=2426
2427,2110,2021-22 Term 1,SMT401,G1,Social Technopreneurship Studies (Asia),Graded,Thu,12:00,SOA Seminar Room 3-1,,,,,,,,,,2021-22 Term 1,,SMT401_G1_None,True,https://boss.intranet.smu.edu.sg/ClassDetails.aspx?SelectedAcadTerm=2110&SelectedClassNumber=2427
2428,2110,2021-22 Term 1,PSYC111,G2,Subjective Well-Being,Graded,Thu,12:00,SOE/SCIS2 Seminar Room 2-1,,,,,,,03-Dec-2021,Fri,08:30,2021-22 Term 1,,PSYC111_G2_None,True,https://boss.intranet.smu.edu.sg/ClassDetails.aspx?SelectedAcadTerm=2110&SelectedClassNumber=2428
2430,2110,2021-22 Term 1,COR1301,G11,Leadership and Team Building,Graded,Thu,12:00,LKCSB Seminar Room 2-7,,,,,,,,,,2021-22 Term 1,,COR1301_G11_None,True,https://boss.intranet.smu.edu.sg/ClassDetails.aspx?SelectedAcadTerm=2110&SelectedClassNumber=2430
2434,2110,2021-22 Term 1,LAW462,G1,Introduction to Civil Procedure,Graded,Wed,18:00,YPHSL Seminar Room 3-11,,,,,,,29-Nov-2021,Mon,13:00,2021-22 Term 1,,LAW462_G1_None,True,https://boss.intranet.smu.edu.sg/ClassDetails.aspx?SelectedAcadTerm=2110&SelectedClassNumber=2434
2435,2110,2021-22 Term 1,LAW462,G61,Introduction to Civil Procedure,Graded,Wed,18:00,YPHSL Seminar Room 3-11,,,,,,,29-Nov-2021,Mon,13:00,2021-22 Term 1,,LAW462_G61_None,True,https://boss.intranet.smu.edu.sg/ClassDetails.aspx?SelectedAcadTerm=2110&SelectedClassNumber=2435
2436,2110,2021-22 Term 1,FNCE706,G1,Fundamental Research in Corporate Finance,Graded, ,TBA,,,,,,,,,,,2021-22 Term 1,,FNCE706_G1_None,True,https://boss.intranet.smu.edu.sg/ClassDetails.aspx?SelectedAcadTerm=2110&SelectedClassNumber=2436
2437,2110,2021-22 Term 1,MGMT710,G1,Innovation Strategy,Graded, ,TBA,,,,,,,,,,,2021-22 Term 1,,MGMT710_G1_None,True,https://boss.intranet.smu.edu.sg/ClassDetails.aspx?SelectedAcadTerm=2110&SelectedClassNumber=2437
2438,2110,2021-22 Term 1,MGMT717,G1,Research Methods I,Graded, ,TBA,,,,,,,,,,,2021-22 Term 1,,MGMT717_G1_None,True,https://boss.intranet.smu.edu.sg/ClassDetails.aspx?SelectedAcadTerm=2110&SelectedClassNumber=2438
2439,2110,2021-22 Term 1,BSRM703,G1,Intro to Business Research I,Graded, ,TBA,,,,,,,,,,,2021-22 Term 1,,BSRM703_G1_None,True,https://boss.intranet.smu.edu.sg/ClassDetails.aspx?SelectedAcadTerm=2110&SelectedClassNumber=2439
2440,2110,2021-22 Term 1,STAT704,G1,Stata Workshop I,Pass/Fail, ,TBA,,,,,,,,,,,2021-22 Term 1,,STAT704_G1_None,True,https://boss.intranet.smu.edu.sg/ClassDetails.aspx?SelectedAcadTerm=2110&SelectedClassNumber=2440
2441,2110,2021-22 Term 1,MGMT712,G1,Global Strategy and Strategic Management,Graded, ,TBA,,,,,,,,,,,2021-22 Term 1,,MGMT712_G1_None,True,https://boss.intranet.smu.edu.sg/ClassDetails.aspx?SelectedAcadTerm=2110&SelectedClassNumber=2441
2442,2110,2021-22 Term 1,MGMT711,G1,Innovation Development,Graded, ,TBA,,,,,,,,,,,2021-22 Term 1,,MGMT711_G1_None,True,https://boss.intranet.smu.edu.sg/ClassDetails.aspx?SelectedAcadTerm=2110&SelectedClassNumber=2442
2443,2110,2021-22 Term 1,OBHR702,G1,Leadership,Graded, ,TBA,,,,,,,,,,,2021-22 Term 1,,OBHR702_G1_None,True,https://boss.intranet.smu.edu.sg/ClassDetails.aspx?SelectedAcadTerm=2110&SelectedClassNumber=2443
2444,2110,2021-22 Term 1,MGMT732,G1,Academic Writing Workshop,Pass/Fail, ,TBA,,,,,,,,,,,2021-22 Term 1,,MGMT732_G1_None,True,https://boss.intranet.smu.edu.sg/ClassDetails.aspx?SelectedAcadTerm=2110&SelectedClassNumber=2444
2445,2110,2021-22 Term 1,MGMT721,G1,Innovation Commercialization,Graded, ,TBA,,,,,,,,,,,2021-22 Term 1,,MGMT721_G1_None,True,https://boss.intranet.smu.edu.sg/ClassDetails.aspx?SelectedAcadTerm=2110&SelectedClassNumber=2445
2446,2110,2021-22 Term 1,LAW4026,G1,Critical Topics in Chinese Commercial Law,Graded,Mon,08:15,,,,,,,,,,,2021-22 Term 1,,LAW4026_G1_None,True,https://boss.intranet.smu.edu.sg/ClassDetails.aspx?SelectedAcadTerm=2110&SelectedClassNumber=2446
2447,2110,2021-22 Term 1,LAW4026,G61,Critical Topics in Chinese Commercial Law,Graded,Mon,08:15,,,,,,,,,,,2021-22 Term 1,,LAW4026_G61_None,True,https://boss.intranet.smu.edu.sg/ClassDetails.aspx?SelectedAcadTerm=2110&SelectedClassNumber=2447
2448,2110,2021-22 Term 1,LAW4028,G1,Advanced Topics in the Belt and Road Initiative Dispute Resolution,Graded,Mon,19:00,,,,,,,,,,,2021-22 Term 1,,LAW4028_G1_None,True,https://boss.intranet.smu.edu.sg/ClassDetails.aspx?SelectedAcadTerm=2110&SelectedClassNumber=2448
2449,2110,2021-22 Term 1,LAW4028,G61,Advanced Topics in the Belt and Road Initiative Dispute Resolution,Graded,Mon,19:00,,,,,,,,,,,2021-22 Term 1,,LAW4028_G61_None,True,https://boss.intranet.smu.edu.sg/ClassDetails.aspx?SelectedAcadTerm=2110&SelectedClassNumber=2449
2450,2110,2021-22 Term 1,LAW4029,G1,Sentencing Advocacy,Graded,Tue,19:00,YPHSL Seminar Room 2-15,,,,,,,,,,2021-22 Term 1,,LAW4029_G1_None,True,https://boss.intranet.smu.edu.sg/ClassDetails.aspx?SelectedAcadTerm=2110&SelectedClassNumber=2450
2451,2110,2021-22 Term 1,LAW4029,G61,Sentencing Advocacy,Graded,Tue,19:00,YPHSL Seminar Room 2-15,,,,,,,,,,2021-22 Term 1,,LAW4029_G61_None,True,https://boss.intranet.smu.edu.sg/ClassDetails.aspx?SelectedAcadTerm=2110&SelectedClassNumber=2451
2452,2110,2021-22 Term 1,LAW4030,G1,Carriage of Goods by Sea and International Trade,Graded,Mon,08:15,YPHSL Seminar Room 2-15,,,,,,,02-Dec-2021,Thu,13:00,2021-22 Term 1,,LAW4030_G1_None,True,https://boss.intranet.smu.edu.sg/ClassDetails.aspx?SelectedAcadTerm=2110&SelectedClassNumber=2452
2453,2110,2021-22 Term 1,LAW4030,G61,Carriage of Goods by Sea and International Trade,Graded,Mon,08:15,YPHSL Seminar Room 2-15,,,,,,,02-Dec-2021,Thu,13:00,2021-22 Term 1,,LAW4030_G61_None,True,https://boss.intranet.smu.edu.sg/ClassDetails.aspx?SelectedAcadTerm=2110&SelectedClassNumber=2453
2454,2110,2021-22 Term 1,LAW4027,G1,Sustainability Law and Policy,Graded,Wed,15:30,YPHSL Seminar Room 2-15,,,,,,,,,,2021-22 Term 1,,LAW4027_G1_None,True,https://boss.intranet.smu.edu.sg/ClassDetails.aspx?SelectedAcadTerm=2110&SelectedClassNumber=2454
2455,2110,2021-22 Term 1,LAW4027,G61,Sustainability Law and Policy,Graded,Wed,15:30,YPHSL Seminar Room 2-15,,,,,,,,,,2021-22 Term 1,,LAW4027_G61_None,True,https://boss.intranet.smu.edu.sg/ClassDetails.aspx?SelectedAcadTerm=2110&SelectedClassNumber=2455
2456,2110,2021-22 Term 1,IS456,G1,Overseas Project Experience (IS Technopreneurship),Graded,Tue,15:30,SCIS1 Seminar Room 3-4,,,,,,,,,,2021-22 Term 1,,IS456_G1_None,True,https://boss.intranet.smu.edu.sg/ClassDetails.aspx?SelectedAcadTerm=2110&SelectedClassNumber=2456
2457,2110,2021-22 Term 1,IS457,G1,Fairness in Socio-technical Systems,Graded,Wed,08:15,SCIS1 Seminar Room 3-2,,,,,,,24-Nov-2021,Wed,08:30,2021-22 Term 1,,IS457_G1_None,True,https://boss.intranet.smu.edu.sg/ClassDetails.aspx?SelectedAcadTerm=2110&SelectedClassNumber=2457
2462,2110,2021-22 Session 1,ACCT719,G1,Investment and Financial Decisions,Graded,Fri,08:00,SOA Seminar Room 2-1,Fri,12:00,SOA Seminar Room 2-1,Fri,16:00,SOA Seminar Room 2-1,,,,2021-22 Session 1,2110,ACCT719_G1_2110,True,https://boss.intranet.smu.edu.sg/ClassDetails.aspx?SelectedAcadTerm=2110&SelectedClassNumber=2462
2464,2110,2021-22 Term 1,PSYC108,G3,Social Psychology,Graded,Tue,12:00,SOE/SCIS2 Seminar Room 2-10,,,,,,,22-Nov-2021,Mon,08:30,2021-22 Term 1,,PSYC108_G3_None,True,https://boss.intranet.smu.edu.sg/ClassDetails.aspx?SelectedAcadTerm=2110&SelectedClassNumber=2464
2465,2110,2021-22 Term 1,FNCE213,G3,Entrepreneurial Finance,Graded,Thu,15:30,LKCSB Seminar Room 2-3,,,,,,,02-Dec-2021,Thu,13:00,2021-22 Term 1,,FNCE213_G3_None,True,https://boss.intranet.smu.edu.sg/ClassDetails.aspx?SelectedAcadTerm=2110&SelectedClassNumber=2465
2466,2110,2021-22 Term 1,ECON113,G7,Economics of Globalisation,Graded,Wed,12:00,SOE/SCIS2 Seminar Room 3-9,,,,,,,01-Dec-2021,Wed,08:30,2021-22 Term 1,,ECON113_G7_None,True,https://boss.intranet.smu.edu.sg/ClassDetails.aspx?SelectedAcadTerm=2110&SelectedClassNumber=2466
2467,2110,2021-22 Term 1,ECON113,G8,Economics of Globalisation,Graded,Wed,15:30,SOE/SCIS2 Seminar Room 3-9,,,,,,,01-Dec-2021,Wed,08:30,2021-22 Term 1,,ECON113_G8_None,True,https://boss.intranet.smu.edu.sg/ClassDetails.aspx?SelectedAcadTerm=2110&SelectedClassNumber=2467
2468,2110,2021-22 Term 1,COR2206,G3,Digital Cultures,Graded,Thu,15:30,YPHSL Seminar Room 3-09,,,,,,,,,,2021-22 Term 1,,COR2206_G3_None,True,https://boss.intranet.smu.edu.sg/ClassDetails.aspx?SelectedAcadTerm=2110&SelectedClassNumber=2468
2469,2110,2021-22 Term 1,COR2205,G3,"Climate, History and Society",Graded,Mon,15:30,YPHSL Seminar Room 2-04,,,,,,,,,,2021-22 Term 1,,COR2205_G3_None,True,https://boss.intranet.smu.edu.sg/ClassDetails.aspx?SelectedAcadTerm=2110&SelectedClassNumber=2469
2470,2110,2021-22 Term 1,COR2614,G3,Publics and Privates on The Pacific Rims,Graded,Tue,19:00,YPHSL Seminar Room 2-04,,,,,,,,,,2021-22 Term 1,,COR2614_G3_None,True,https://boss.intranet.smu.edu.sg/ClassDetails.aspx?SelectedAcadTerm=2110&SelectedClassNumber=2470
2472,2110,2021-22 Session 1,ACCT714,G1,Global Financial Markets and Institutions,Graded,Fri,TBA,SOA Seminar Room 1-3,Fri,TBA,SOA Seminar Room 1-3,Fri,TBA,SOA Seminar Room 1-3,,,,2021-22 Session 1,2110,ACCT714_G1_2110,True,https://boss.intranet.smu.edu.sg/ClassDetails.aspx?SelectedAcadTerm=2110&SelectedClassNumber=2472
2473,2110,2021-22 Session 1,THES720,G4,Dissertation,Pass/Fail, ,TBA,,,,,,,,,,,2021-22 Session 1,2110,THES720_G4_2110,True,https://boss.intranet.smu.edu.sg/ClassDetails.aspx?SelectedAcadTerm=2110&SelectedClassNumber=2473
2476,2110,2021-22 Term 1,MGMT753,G1,Quantitative Method,Graded, ,TBA,,,,,,,,,,,2021-22 Term 1,,MGMT753_G1_None,True,https://boss.intranet.smu.edu.sg/ClassDetails.aspx?SelectedAcadTerm=2110&SelectedClassNumber=2476
2477,2110,2021-22 Term 1,ACCT701,G1,Accounting and Governance – Theory and Practice,Graded, ,TBA,,,,,,,,,,,2021-22 Term 1,,ACCT701_G1_None,True,https://boss.intranet.smu.edu.sg/ClassDetails.aspx?SelectedAcadTerm=2110&SelectedClassNumber=2477
2478,2110,2021-22 Term 1,MGMT744,G1,Research in China Economy,Graded, ,TBA,,,,,,,,,,,2021-22 Term 1,,MGMT744_G1_None,True,https://boss.intranet.smu.edu.sg/ClassDetails.aspx?SelectedAcadTerm=2110&SelectedClassNumber=2478
2479,2110,2021-22 Term 1,MGMT737,G1,Strategy,Graded, ,TBA,,,,,,,,,,,2021-22 Term 1,,MGMT737_G1_None,True,https://boss.intranet.smu.edu.sg/ClassDetails.aspx?SelectedAcadTerm=2110&SelectedClassNumber=2479
2480,2110,2021-22 Term 1,MGMT752,G1,Business Analytics,Graded, ,TBA,,,,,,,,,,,2021-22 Term 1,,MGMT752_G1_None,True,https://boss.intranet.smu.edu.sg/ClassDetails.aspx?SelectedAcadTerm=2110&SelectedClassNumber=2480
2481,2110,2021-22 Term 1,OBHR704,G1,Leadership Research,Graded, ,TBA,,,,,,,,,,,2021-22 Term 1,,OBHR704_G1_None,True,https://boss.intranet.smu.edu.sg/ClassDetails.aspx?SelectedAcadTerm=2110&SelectedClassNumber=2481
2482,2110,2021-22 Term 1,MKTG710,G1,Marketing in the Digital Age,Graded, ,TBA,,,,,,,,,,,2021-22 Term 1,,MKTG710_G1_None,True,https://boss.intranet.smu.edu.sg/ClassDetails.aspx?SelectedAcadTerm=2110&SelectedClassNumber=2482
2483,2110,2021-22 Term 1,ECON735,G1,Advances in the Singapore and ASEAN Economies,Graded, ,TBA,,,,,,,,,,,2021-22 Term 1,,ECON735_G1_None,True,https://boss.intranet.smu.edu.sg/ClassDetails.aspx?SelectedAcadTerm=2110&SelectedClassNumber=2483
2484,2110,2021-22 Term 1,MGMT726,G2,Introductory Research Project,Graded, ,TBA,,,,,,,,,,,2021-22 Term 1,,MGMT726_G2_None,True,https://boss.intranet.smu.edu.sg/ClassDetails.aspx?SelectedAcadTerm=2110&SelectedClassNumber=2484
2487,2110,2021-22 Term 1,LAW4031,G1,"Regulation: Theory, Law and Policy",Graded,,,,,,,,,,,,,2021-22 Term 1,,LAW4031_G1_None,True,https://boss.intranet.smu.edu.sg/ClassDetails.aspx?SelectedAcadTerm=2110&SelectedClassNumber=2487
2488,2110,2021-22 Term 1,LAW4031,G61,"Regulation: Theory, Law and Policy",Graded,,,,,,,,,,,,,2021-22 Term 1,,LAW4031_G61_None,True,https://boss.intranet.smu.edu.sg/ClassDetails.aspx?SelectedAcadTerm=2110&SelectedClassNumber=2488
2494,2110,2021-22 Term 1,LGST101,G56,Business Law,Graded,Sat,15:30,,,,,,,,01-Dec-2021,Wed,13:00,2021-22 Term 1,,LGST101_G56_None,True,https://boss.intranet.smu.edu.sg/ClassDetails.aspx?SelectedAcadTerm=2110&SelectedClassNumber=2494
2495,2110,2021-22 Term 1,COR2100,G56,Economics and Society,Graded,Sat,19:00,,,,,,,,22-Nov-2021,Mon,08:30,2021-22 Term 1,,COR2100_G56_None,True,https://boss.intranet.smu.edu.sg/ClassDetails.aspx?SelectedAcadTerm=2110&SelectedClassNumber=2495
2496,2110,2021-22 Term 1,COR3001,G56,Big Questions,Graded,Sat,12:00,,,,,,,,,,,2021-22 Term 1,,COR3001_G56_None,True,https://boss.intranet.smu.edu.sg/ClassDetails.aspx?SelectedAcadTerm=2110&SelectedClassNumber=2496
2497,2110,2021-22 August Term,ECON6005,G1,The Singapore Economy: Historical Development and Present Challenges,Graded,Wed,19:00,SOE/SCIS2 Seminar Room B1-1,,,,,,,10-Nov-2021,Wed,19:30,2021-22 August Term,,ECON6005_G1_None,True,https://boss.intranet.smu.edu.sg/ClassDetails.aspx?SelectedAcadTerm=2110&SelectedClassNumber=2497
2499,2110,2021-22 Term 1,POSC219,G2,Political Theory,Graded,Tue,12:00,SOE/SCIS2 Seminar Room 3-9,,,,,,,25-Nov-2021,Thu,08:30,2021-22 Term 1,,POSC219_G2_None,True,https://boss.intranet.smu.edu.sg/ClassDetails.aspx?SelectedAcadTerm=2110&SelectedClassNumber=2499
2500,2110,2021-22 Term 1,ACCT674,G1,Programming with Data,Graded,Fri,19:00,SOA Seminar Room 2-2,,,,,,,,,,2021-22 Term 1,,ACCT674_G1_None,True,https://boss.intranet.smu.edu.sg/ClassDetails.aspx?SelectedAcadTerm=2110&SelectedClassNumber=2500
2501,2110,2021-22 Session 1,MGMT756,G1,Philosophy of Science and Business Research,Graded,Fri,08:00,SOA Seminar Room 1-3,Fri,12:00,SOA Seminar Room 1-3,Fri,16:00,SOA Seminar Room 1-3,,,,2021-22 Session 1,2110,MGMT756_G1_2110,True,https://boss.intranet.smu.edu.sg/ClassDetails.aspx?SelectedAcadTerm=2110&SelectedClassNumber=2501
2502,2110,2021-22 Term 1,IDIS301,G1,GIS Capstone: An Interdisciplinary Approach to Achieving Significance in the Third Age,Graded,Tue,08:15,LKCSB Seminar Room 1-1,,,,,,,,,,2021-22 Term 1,,IDIS301_G1_None,True,https://boss.intranet.smu.edu.sg/ClassDetails.aspx?SelectedAcadTerm=2110&SelectedClassNumber=2502
2504,2110,2021-22 Term 1,LAW4033,G1,Advanced Topics in Law and Technology,Graded,,,,,,,,,,,,,2021-22 Term 1,,LAW4033_G1_None,True,https://boss.intranet.smu.edu.sg/ClassDetails.aspx?SelectedAcadTerm=2110&SelectedClassNumber=2504
2505,2110,2021-22 Term 1,LAW4033,G61,Advanced Topics in Law and Technology,Graded,,,,,,,,,,,,,2021-22 Term 1,,LAW4033_G61_None,True,https://boss.intranet.smu.edu.sg/ClassDetails.aspx?SelectedAcadTerm=2110&SelectedClassNumber=2505
2506,2110,2021-22 Term 1,ACCT675,G1,Machine Learning for Business,Graded,Sat,08:45,,,,,,,,,,,2021-22 Term 1,,ACCT675_G1_None,True,https://boss.intranet.smu.edu.sg/ClassDetails.aspx?SelectedAcadTerm=2110&SelectedClassNumber=2506
2509,2110,2021-22 Term 1,COR3001,SG91,Big Questions,Graded, ,TBA,,,,,,,,,,,2021-22 Term 1,,COR3001_SG91_None,True,https://boss.intranet.smu.edu.sg/ClassDetails.aspx?SelectedAcadTerm=2110&SelectedClassNumber=2509
2512,2110,2021-22 Term 1,OPIM101,SG81,Decision Analysis,Graded, ,TBA,,,,,,,,23-Nov-2021,Tue,08:30,2021-22 Term 1,,OPIM101_SG81_None,True,https://boss.intranet.smu.edu.sg/ClassDetails.aspx?SelectedAcadTerm=2110&SelectedClassNumber=2512
2517,2110,2021-22 Term 1,PSYC111,SG81,Subjective Well-Being,Graded, ,TBA,,,,,,,,03-Dec-2021,Fri,08:30,2021-22 Term 1,,PSYC111_SG81_None,True,https://boss.intranet.smu.edu.sg/ClassDetails.aspx?SelectedAcadTerm=2110&SelectedClassNumber=2517
2518,2110,2021-22 Term 1,COR2406,SG81,French,Graded, ,TBA,,,,,,,,30-Nov-2021,Tue,13:00,2021-22 Term 1,,COR2406_SG81_None,True,https://boss.intranet.smu.edu.sg/ClassDetails.aspx?SelectedAcadTerm=2110&SelectedClassNumber=2518
2520,2110,2021-22 Term 1,FNCE103,SG81,Finance For Law,Graded, ,TBA,,,,,,,,29-Nov-2021,Mon,08:30,2021-22 Term 1,,FNCE103_SG81_None,True,https://boss.intranet.smu.edu.sg/ClassDetails.aspx?SelectedAcadTerm=2110&SelectedClassNumber=2520
2521,2110,2021-22 Term 1,COR1100,SG91,Writing and Reasoning,Graded, ,TBA,,,,,,,,,,,2021-22 Term 1,,COR1100_SG91_None,True,https://boss.intranet.smu.edu.sg/ClassDetails.aspx?SelectedAcadTerm=2110&SelectedClassNumber=2521
2524,2110,2021-22 Term 1,LAW307,SG81,Law of Evidence,Graded, ,TBA,,,,,,,,01-Dec-2021,Wed,08:30,2021-22 Term 1,,LAW307_SG81_None,True,https://boss.intranet.smu.edu.sg/ClassDetails.aspx?SelectedAcadTerm=2110&SelectedClassNumber=2524
2527,2110,2021-22 Term 1,ECON212,SG81,Real Estate Economics,Graded, ,TBA,,,,,,,,29-Nov-2021,Mon,13:00,2021-22 Term 1,,ECON212_SG81_None,True,https://boss.intranet.smu.edu.sg/ClassDetails.aspx?SelectedAcadTerm=2110&SelectedClassNumber=2527
2528,2110,2021-22 Term 1,LAW302,SG81,Commercial Conflict of Laws,Graded, ,TBA,,,,,,,,01-Dec-2021,Wed,08:30,2021-22 Term 1,,LAW302_SG81_None,True,https://boss.intranet.smu.edu.sg/ClassDetails.aspx?SelectedAcadTerm=2110&SelectedClassNumber=2528
2531,2110,2021-22 Term 1,OPIM201,SG82,Operations Management,Graded, ,TBA,,,,,,,,02-Dec-2021,Thu,08:30,2021-22 Term 1,,OPIM201_SG82_None,True,https://boss.intranet.smu.edu.sg/ClassDetails.aspx?SelectedAcadTerm=2110&SelectedClassNumber=2531
2534,2110,2021-22 Term 1,IS216,SG81,Web Application Development II,Graded, ,TBA,,,,,,,,02-Dec-2021,Thu,13:00,2021-22 Term 1,,IS216_SG81_None,True,https://boss.intranet.smu.edu.sg/ClassDetails.aspx?SelectedAcadTerm=2110&SelectedClassNumber=2534
2536,2110,2021-22 Term 1,STAT201,SG81,Probability Theory and Applications,Graded, ,TBA,,,,,,,,02-Dec-2021,Thu,13:00,2021-22 Term 1,,STAT201_SG81_None,True,https://boss.intranet.smu.edu.sg/ClassDetails.aspx?SelectedAcadTerm=2110&SelectedClassNumber=2536
2537,2110,2021-22 Term 1,ECON113,SG81,Economics of Globalisation,Graded, ,TBA,,,,,,,,01-Dec-2021,Wed,08:30,2021-22 Term 1,,ECON113_SG81_None,True,https://boss.intranet.smu.edu.sg/ClassDetails.aspx?SelectedAcadTerm=2110&SelectedClassNumber=2537
2539,2110,2021-22 Term 1,ACCT332,SG81,Accounting Thought and Governance,Graded, ,TBA,,,,,,,,30-Nov-2021,Tue,13:00,2021-22 Term 1,,ACCT332_SG81_None,True,https://boss.intranet.smu.edu.sg/ClassDetails.aspx?SelectedAcadTerm=2110&SelectedClassNumber=2539
2540,2110,2021-22 Term 1,COMM102,SG81,Foundations in Strategic Communication,Graded, ,TBA,,,,,,,,23-Nov-2021,Tue,13:00,2021-22 Term 1,,COMM102_SG81_None,True,https://boss.intranet.smu.edu.sg/ClassDetails.aspx?SelectedAcadTerm=2110&SelectedClassNumber=2540
2542,2110,2021-22 Term 1,MKTG219,SG81,Retail Management,Graded,,,,,,,,,,,,,2021-22 Term 1,,MKTG219_SG81_None,True,https://boss.intranet.smu.edu.sg/ClassDetails.aspx?SelectedAcadTerm=2110&SelectedClassNumber=2542
2543,2110,2021-22 Term 1,ECON209,SG81,Labour Economics,Graded, ,TBA,,,,,,,,30-Nov-2021,Tue,13:00,2021-22 Term 1,,ECON209_SG81_None,True,https://boss.intranet.smu.edu.sg/ClassDetails.aspx?SelectedAcadTerm=2110&SelectedClassNumber=2543
2545,2110,2021-22 Term 1,LAW203,SG81,Comparative Legal Systems,Graded, ,TBA,,,,,,,,02-Dec-2021,Thu,08:30,2021-22 Term 1,,LAW203_SG81_None,True,https://boss.intranet.smu.edu.sg/ClassDetails.aspx?SelectedAcadTerm=2110&SelectedClassNumber=2545
2548,2110,2021-22 Term 1,MGMT108,SG81,Introduction to Business Analytics,Graded, ,TBA,,,,,,,,03-Dec-2021,Fri,14:30,2021-22 Term 1,,MGMT108_SG81_None,True,https://boss.intranet.smu.edu.sg/ClassDetails.aspx?SelectedAcadTerm=2110&SelectedClassNumber=2548
2549,2110,2021-22 Term 1,ACCT334,SG81,Intermediate Financial Accounting,Graded, ,TBA,,,,,,,,23-Nov-2021,Tue,08:30,2021-22 Term 1,,ACCT334_SG81_None,True,https://boss.intranet.smu.edu.sg/ClassDetails.aspx?SelectedAcadTerm=2110&SelectedClassNumber=2549
